gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ENSG00000277681,MIR6739,0.09090909090909091,-0.00027943111460736544,0.038855489373211254,-0.103018397682566,0.9179483694011792,,False
ENSG00000277684,ENSG00000277684,0.8636735734527502,1.4182322166524064e-06,0.04103580044905596,0.0006338091380146612,0.9994942935081406,,False
ENSG00000277687,ENSG00000277687,1.1365124756291825,-0.0019588410074889654,0.041042441209245016,-0.39481256563408273,0.6929812207061242,,False
ENSG00000277688,ENSG00000277688,0.840983510541864,0.003466081653829385,0.04156762534072199,1.3746153118325029,0.16925073901576415,,False
ENSG00000277689,ENSG00000277689,0.0,,,,,,False
ENSG00000277692,ENSG00000277692,0.9887107832691368,0.0002899659605093576,0.04100011975219197,0.1068013485618969,0.9149465775986495,,False
ENSG00000277693,ENSG00000277693,0.8750372098163866,-0.0014405830644196062,0.04106734377006597,-0.5626223438791709,0.5736920737790683,,False
ENSG00000277694,ENSG00000277694,0.2728016923600458,-1.2842725797836997e-06,0.0412543049001192,0.0003804125675404733,0.9996964746929448,,False
ENSG00000277695,ENSG00000277695,0.22727272727272727,0.0005324964287373588,0.041489468872486876,0.21555014298948955,0.8293384222520227,,False
ENSG00000277697,ENSG00000277697,0.6818181818181818,5.701039029220122e-07,0.04110210815693538,0.0005531131241317342,0.9995586796003804,,False
ENSG00000277701,LOC100506076,0.3181818181818182,0.002273560610665382,0.041678447321413875,0.9758348610078346,0.3291463061838037,,False
