SRR1785238,SRR1785239,SRR1785240,SRR1785241,SRR1785242,SRR1785243,SRR1785244,SRR1785245,SRR1785246,SRR1785247,SRR1785248,SRR1785249,SRR1785250,SRR1785251,SRR1785252,SRR1785253,SRR1785254,SRR1785255,SRR1785256,SRR1785257,SRR1785258,SRR1785259,SRR1785260,SRR1785261,SRR1785262,SRR1785263,SRR1785264,SRR1785265,SRR1785266,SRR1785267,SRR1785268,SRR1785269,SRR1785270,SRR1785271,SRR1785272,SRR1785273,SRR1785274,SRR1785275,SRR1785276,SRR1785277,SRR1785278,SRR1785279,SRR1785280,SRR1785281,SRR1785282,SRR1785283,SRR1785284,SRR1785285,SRR1785286,SRR1785287,SRR1785288,SRR1785289,SRR1785290,SRR1785291,SRR1785292,SRR1785293,SRR1785294,SRR1785295,SRR1785296,SRR1785297,SRR1785298,SRR1785299,SRR1785300,SRR1785301,SRR1785302,SRR1785303,SRR1785304,SRR1785305,SRR1785306,SRR1785307,SRR1785308,SRR1785309,SRR1785310,SRR1785311,SRR1785312,SRR1785313,SRR1785314,SRR1785315,SRR1785316,SRR1785317,SRR1785318,SRR1785319,SRR1785320,SRR1785321,SRR1785322,SRR1785323,SRR1785324,SRR1785325
29.146045812123734,28.875818375760836,32.69189871164841,32.423347775262926,22.142084147785027,21.53033295341514,5.9663728287228786,5.855159174922232,164.2574227403606,164.2574227403606,14.400613277215331,13.809682976913066,34.928687798108975,33.93300104892721,26.544324330715853,25.097075737476345,94.64097197755676,95.97140842008211,14.029131306166327,14.196266175791443,27.42678634333608,26.659030505756768,9.673936340330185,9.779613454573894,23.755106390323935,22.30515689683296,26.326410160165644,25.97060982774544,25.069444040725458,25.62841667469842,57.62883154471304,56.7989355098221,20.88720251501705,20.70040219571885,14.640282128326009,14.640282128326009,48.76610903879627,51.77757969113378,154.92301299525988,159.15146436762024,48.76610903879627,49.92354589747479,149.69636198657344,147.14576444288014,16.417646643481035,16.188824781475933,6.7063132800726795,7.381298268969314,8.452447231204157,8.157082133924186,12.415344670805824,11.970433613648012,60.522465132832465,61.29338902606823,10.64086052547305,10.543339406501092,13.25306112534087,13.129575852827722,14.831517096341916,15.030968654354234,9.441222466847137,9.268511497389802,5.031302878243926,5.030429053651211,14.541686529959176,14.666963071114886,12.96432505018203,12.323460942080612,116.46048387878254,112.45351481275247,13.297492011282596,13.233144036909328,9.518719637310978,9.097294976669692,147.14576444288014,147.14576444288014,16.739420220160827,15.220383730496982,45.802692423919495,46.247532929025816,22.544179776487763,22.867397825538102,120.34433586223524,120.34433586223524,25.900859662141144,26.765261674544945,32.20816952986559,30.90806645712984
154.92301299525988,152.3030558788029,144.62079641416776,144.62079641416776,174.9546625495193,174.9546625495193,117.78280046804696,117.78280046804696,171.50078204672843,171.50078204672843,179.1333013590421,179.1333013590421,149.69636198657344,149.69636198657344,179.1333013590421,179.1333013590421,104.48100512996928,105.63881273413,109.73417171148664,108.361016614282,147.14576444288014,147.14576444288014,3.660915322097044,3.742808375757503,139.50903872116297,139.50903872116297,137.74851685436812,137.74851685436812,141.2590257709835,141.2590257709835,117.78280046804696,120.34433586223524,142.93991109258886,142.93991109258886,144.62079641416776,144.62079641416776,141.2590257709835,142.93991109258886,134.64272012594918,134.64272012594918,122.60864198999546,122.60864198999546,139.50903872116297,141.2590257709835,108.361016614282,108.361016614282,127.39982218752156,126.18972645287973,137.74851685436812,137.74851685436812,41.58583159709234,44.08057256089223,124.98103916635208,124.98103916635208,112.45351481275247,112.45351481275247,68.90554466765772,68.90554466765772,123.79484057817376,124.98103916635208,50.38123616181922,50.53056027793364,43.5200858828948,45.686693571091894,33.09881429551056,33.16569135341283,4.674524811832619,4.858460157340598,142.93991109258886,142.93991109258886,117.78280046804696,119.08667155604766,63.26971992948744,62.487292865016926,106.999914674206,108.361016614282,113.78875713651908,115.12445942025032,75.55432378217247,72.15363851711948,123.79484057817376,123.79484057817376,137.74851685436812,137.74851685436812,88.37061168255926,88.92714057521461,113.78875713651908,115.12445942025032
23.30346403956972,24.785411084642284,32.04354396134471,29.364786123969687,23.099604592704708,23.150761412241128,8.713476624915478,8.9091645803523,136.1598322160768,136.1598322160768,15.507505711294524,13.504093715953816,30.351450465902523,29.97535884408029,25.520897323999353,20.32624963297583,98.0584508195163,98.86889748078168,12.735432377107308,11.884407130677245,25.38026788786256,21.621985431304505,9.39002968780074,9.340251262458644,20.491746737618065,17.81256517980726,25.86582240209168,25.759400193304064,21.76448454269347,21.87969597140375,0.06269201344985,0.0617275163570176,27.683810389886204,27.799008371082945,13.986967391552476,11.7064358632728,17.00332812691336,18.445376829936,147.14576444288014,149.69636198657344,23.203810619796364,24.209165090181113,136.1598322160768,133.12261826818187,11.452841716171946,11.56203051678348,7.712002267609336,9.031002488144122,6.631323809580401,6.517030575394313,20.554499671358965,17.681109805892657,51.41345831935884,51.77757969113378,12.403112733737586,12.998892221282365,10.218924353461698,10.467384587818222,11.76343496371851,12.121099856489163,7.935674178923042,8.629851970204374,5.8770991232515275,5.590926930856826,15.08861091699513,14.877433246319756,13.580875457590416,11.802456331083372,96.63122788371658,88.37061168255926,11.120922666900633,9.503645517942502,9.698461134946278,9.910905507069067,1.8413794530516217,1.9437062153270035,24.499688168205957,24.270517454937572,57.00708334735485,63.00945453762597,8.430236713637573,7.685400813217445,127.39982218752156,127.39982218752156,14.068921850440404,14.631207601279442,38.08946096398137,32.096310327281536
8.642983770372616,8.953093569946594,15.021587197691224,12.282399296798026,9.422500642146874,9.833114526800635,3.9847533116107865,3.519762831646787,108.361016614282,106.999914674206,6.434609065589791,5.71458500641252,10.914122633248088,11.311161852096594,10.929097422255182,10.061417079883002,59.349812469999165,58.647403765706976,4.654099733135368,4.695540999741947,10.377669798843344,9.90718335349103,4.379074665787271,4.512368502895022,9.91478054254122,8.338884759663648,8.231877311863407,8.536265225448005,8.13388552044297,8.548638207399796,26.39716318262036,24.15271096222552,10.695712769132562,9.80105538549858,4.979599602714841,4.717972359937973,15.633954686996264,19.83711442250971,121.47355994506236,127.39982218752156,17.828200986243942,17.128098888047127,113.78875713651908,103.33928910826292,4.606825641396246,4.700195450707352,3.5354032138623817,4.277766386261575,3.1769690680962706,3.1600472577919323,7.501525994116568,6.15135487718556,22.235570250305734,22.92443004195268,4.707204421716478,4.594400830557824,3.969077898896752,4.0775362009156755,5.004927251848725,4.67527372591783,4.515818763278064,3.874472320726379,3.148479518654847,2.734938467302409,5.780853517920386,6.01062908362178,6.034081035738133,4.824611346435064,52.151539559721584,46.62075313808907,4.238088847750808,4.0512391370774194,3.701260223329624,3.5737281861434327,126.18972645287973,126.18972645287973,8.370567764498361,8.267432701079551,23.483011803481503,27.153094996551665,7.242531734313231,8.45769869750302,77.25315009172787,78.17907365916771,11.608351067183294,11.780631773749183,14.020673243876614,13.116471798437798
115.12445942025032,112.45351481275247,113.78875713651908,109.73417171148664,108.361016614282,108.361016614282,61.79131680661613,62.487292865016926,102.2944770004852,102.2944770004852,12.090845368464722,11.812237145310052,127.39982218752156,127.39982218752156,115.12445942025032,113.78875713651908,73.29341763192375,72.53764925874857,122.60864198999546,121.47355994506236,101.27944989623892,99.65299249567188,128.7457935839621,128.7457935839621,83.7938041639056,82.57739977321268,58.253931047666214,57.62883154471304,67.06458678011728,65.24739685353003,142.93991109258886,139.50903872116297,144.62079641416776,144.62079641416776,122.60864198999546,123.79484057817376,89.98781201976352,90.553284520762,139.50903872116297,141.2590257709835,141.2590257709835,141.2590257709835,84.97077371323347,86.05636818703346,131.6000123361964,128.7457935839621,66.13085576372146,66.13085576372146,116.46048387878254,116.46048387878254,61.544762217706406,59.349812469999165,56.36894843013356,55.44771484912699,15.27701481276143,15.138264156643162,82.57739977321268,80.72398023832059,98.86889748078168,98.86889748078168,112.45351481275247,113.78875713651908,93.35016800395542,91.15428390109903,73.68349219457892,74.07413486107649,77.25315009172787,78.67483881352449,34.04289219766893,31.762829192563117,67.06458678011728,65.84379533245865,81.97944739314595,82.57739977321268,128.7457935839621,128.7457935839621,97.2903259261184,97.2903259261184,126.18972645287973,127.39982218752156,68.33351302376883,68.90554466765772,144.62079641416776,144.62079641416776,112.45351481275247,112.45351481275247,77.25315009172787,75.97750452114327
101.27944989623892,103.33928910826292,63.537999152513954,70.27271509756686,104.48100512996928,103.33928910826292,67.06458678011728,66.719132978851,113.78875713651908,113.78875713651908,94.64097197755676,101.27944989623892,120.34433586223524,120.34433586223524,119.08667155604766,121.47355994506236,42.47514571056138,43.41545106785648,55.67110084473185,56.13413774178088,70.65211547832641,73.68349219457892,46.62075313808907,46.62075313808907,88.92714057521461,95.97140842008211,91.82051791261571,91.15428390109903,108.361016614282,109.73417171148664,65.84379533245865,70.27271509756686,81.36642968769428,81.36642968769428,116.46048387878254,121.47355994506236,65.54840665541995,59.81212102744125,97.2903259261184,91.15428390109903,78.67483881352449,78.67483881352449,62.24365158833814,67.06458678011728,86.57656240311016,86.57656240311016,49.358544997654676,42.36755472364708,52.151539559721584,51.77757969113378,41.07980986820644,45.56384620403293,43.85716813934817,43.41545106785648,46.021842551855926,46.021842551855926,53.02050362894852,52.85437167999939,70.27271509756686,69.5319801733406,72.15363851711948,72.53764925874857,33.76328369040124,38.00649640706985,28.70046579236249,27.799008371082945,25.413333612672982,29.502886101903528,36.21688823687269,40.69420942378922,115.12445942025032,121.47355994506236,50.81545967434691,51.96582888516228,59.57501312107361,60.319445760287046,42.83671317162192,44.677835713495114,74.07413486107649,68.04255350419548,49.92354589747479,50.0779122573393,79.17060396788126,79.17060396788126,83.7938041639056,81.97944739314595,41.791489424364705,50.0779122573393
16.802742159553326,16.23474696541949,19.367568734873608,19.19684474871462,31.42495269387672,30.559895275047644,6.224808115129226,5.97702897140461,30.018515419786738,30.25424057376475,2.8294374156968267,2.706123496052145,28.920031174819385,27.34205802375681,28.495528439592142,27.225828918950093,25.314773895107884,25.255432773074535,28.536708070247897,28.051483524212255,31.530231589222005,31.648009751862755,42.83671317162192,43.5200858828948,21.83141716612634,20.74573726716111,10.712524591452564,10.543339406501092,10.832405405689183,10.68371726354772,34.39867666722597,31.93101841316275,121.47355994506236,122.60864198999546,43.5200858828948,43.06357026168626,38.50345214688227,39.20270546951903,81.36642968769428,80.72398023832059,34.863176302832514,35.70769501459843,10.462899868884616,10.658357237561654,16.429615173987386,16.97684810426539,10.972985929806352,11.134401325358423,21.233123900314897,20.725900577129195,5.11640043144674,5.000703874462046,7.904474733699643,7.957589486419611,2.431409213478855,2.414993147550961,4.013131594135196,4.567285607338341,11.943261668701467,11.501365136208223,51.41345831935884,52.33622944562868,16.30790015689351,16.270930714599853,11.82768128964204,11.817283778325224,8.621866672007869,7.922132808745553,4.347239678213837,4.1868833000036325,12.818368827835956,13.164890129808168,12.595737004336415,12.908762955943002,25.097075737476345,24.692898137184816,35.70769501459843,36.071967489506264,37.37277339852335,37.77203043192218,31.93101841316275,31.871565629229625,95.97140842008211,95.30619019881684,8.402886633608615,8.017134098501682,12.908762955943002,12.282399296798026
88.37061168255926,88.92714057521461,63.83468362074676,64.9308140311809,75.09413780938625,74.57040972396179,59.349812469999165,59.349812469999165,54.151361445650736,53.97706975466572,103.33928910826292,99.65299249567188,44.677835713495114,46.021842551855926,80.11193795726432,78.17907365916771,81.36642968769428,80.72398023832059,54.669428139798136,55.25195981365511,59.11642881741959,60.727783915972886,49.628820228843765,50.23191204570597,79.17060396788126,77.25315009172787,98.0584508195163,98.0584508195163,102.2944770004852,102.2944770004852,59.349812469999165,58.253931047666214,95.30619019881684,95.97140842008211,57.62883154471304,58.04423713847471,66.41171059382012,66.719132978851,61.544762217706406,60.727783915972886,60.319445760287046,60.07111732030266,116.46048387878254,115.12445942025032,60.07111732030266,59.57501312107361,59.57501312107361,58.45181257101194,61.544762217706406,62.021007248368015,66.13085576372146,66.13085576372146,89.46226446248453,91.15428390109903,127.39982218752156,127.39982218752156,69.18582669479987,69.18582669479987,76.39951803217559,76.82021640038221,81.97944739314595,80.72398023832059,60.319445760287046,59.11642881741959,81.97944739314595,81.97944739314595,79.17060396788126,79.64146136762439,89.98781201976352,87.19105245849201,72.53764925874857,71.39557710420709,62.748566098267816,62.24365158833814,50.0779122573393,50.53056027793364,78.17907365916771,77.71351535380512,56.13413774178088,54.151361445650736,144.62079641416776,144.62079641416776,59.11642881741959,60.07111732030266,55.67110084473185,56.13413774178088,117.78280046804696,119.08667155604766
124.98103916635208,124.98103916635208,55.44771484912699,51.41345831935884,75.55432378217247,73.68349219457892,68.33351302376883,69.18582669479987,38.679402040217376,39.63087769975189,100.41626587583612,91.82051791261571,38.25528686529374,39.549305836937386,45.079914524305465,41.30357742838534,73.68349219457892,73.29341763192375,64.37496219326641,63.537999152513954,102.2944770004852,90.553284520762,33.035426711271505,35.07040712783159,50.0779122573393,44.45349819097721,93.35016800395542,93.35016800395542,72.15363851711948,72.15363851711948,60.319445760287046,56.5908214637295,53.38381014290691,51.5884202963494,71.39557710420709,63.26971992948744,54.151361445650736,60.319445760287046,53.38381014290691,60.522465132832465,67.72450597356877,69.18582669479987,87.19105245849201,80.72398023832059,95.97140842008211,98.86889748078168,39.940227208538126,42.47514571056138,37.37277339852335,36.37221946693946,30.90806645712984,28.13498082451251,71.0268234447459,71.0268234447459,113.78875713651908,113.78875713651908,61.29338902606823,60.522465132832465,44.81745681985869,46.49497081116984,84.97077371323347,86.57656240311016,64.9308140311809,58.647403765706976,84.97077371323347,83.7938041639056,65.84379533245865,59.57501312107361,63.537999152513954,59.81212102744125,43.739044096304745,37.6917338657431,57.21530205558366,58.45181257101194,60.07111732030266,59.81212102744125,77.25315009172787,75.55432378217247,79.64146136762439,88.92714057521461,90.553284520762,90.553284520762,75.55432378217247,75.55432378217247,75.09413780938625,79.17060396788126,103.33928910826292,97.2903259261184
48.161003283891986,48.61152252824378,112.45351481275247,111.10849573154375,75.97750452114327,75.97750452114327,54.86285156967993,55.25195981365511,85.53755267668801,85.53755267668801,78.67483881352449,78.67483881352449,92.59907979680165,93.99512547670246,121.47355994506236,117.78280046804696,61.010586471021675,61.010586471021675,85.53755267668801,84.97077371323347,84.97077371323347,86.05636818703346,36.523150227703695,37.37277339852335,99.65299249567188,100.41626587583612,53.38381014290691,52.85437167999939,70.65211547832641,70.65211547832641,83.18218240989373,84.39373843215111,93.35016800395542,91.82051791261571,57.83454580895831,58.8743877255873,105.63881273413,109.73417171148664,86.05636818703346,88.37061168255926,84.97077371323347,83.7938041639056,67.72450597356877,67.40385254518564,50.0779122573393,51.5884202963494,82.57739977321268,81.97944739314595,50.38123616181922,50.0779122573393,48.61152252824378,46.62075313808907,46.133643048328466,46.49497081116984,40.40371563595609,40.880552497629935,65.24739685353003,64.12844391655683,87.19105245849201,88.37061168255926,39.37773366817103,39.116770920862464,57.42311728046776,57.42311728046776,53.58073176383692,52.33622944562868,17.340898779460083,16.34350939701266,74.57040972396179,75.09413780938625,54.151361445650736,53.38381014290691,74.07413486107649,72.91553344533615,75.55432378217247,77.71351535380512,61.29338902606823,60.07111732030266,44.45349819097721,43.5200858828948,48.02154330327958,49.77525303104417,81.97944739314595,81.36642968769428,58.04423713847471,59.349812469999165,51.41345831935884,52.85437167999939
